GLOBALEVENTID,extract,status,SQLDATE,Actor1Name,Actor2Name,Actor1CountryCode,Actor2CountryCode,EventCode,QuadClass,GoldsteinScale,AvgTone,ActionGeo_Lat,ActionGeo_Long,ActionGeo_Type,SOURCEURL,domain,has_casualty_mention,has_repression_mention,date,id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
954656721,,no_fetch,20201112,WESTERN SAHARA,FRANCE,MAR,FRA,192,4,-9.5,-3.53200883002208,25.0,-13.5,1,http://www.aps.dz/monde/112688-el-guerguerat-le-maroc-prepare-une-nouvelle-agression-avec-l-assentimentde-la-france-denonce-le-pcf,www.aps.dz,False,False,2020-11-12,391501.0,MOR-2020-1-721-7,2020.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""ICH,2021-03-11,Time for International Re-engagement in Western Sahara""",ICH,2021-03-11,Time for International Re-engagement in Western Sahara,UN sources,5.0,Western Sahara,along the sand berm,,,26.013033,-12.096408,POINT (-12.096408 26.013033),167376.0,Morocco,600.0,Africa,2.0,3.0,2020-11-14,2020-11-20 00:00:00.000,2.0,0.0,0.0,0.0,2.0,2.0,2.0,600.0,
968295474,,no_extract,20210206,NIGERIA,MOROCCO,NGA,MAR,196,4,-9.5,-0.57183702644746,25.0,-13.5,1,https://www.premiumtimesng.com/opinion/440937-a-people-united-conversations-on-western-sahara-by-owei-lakemfa.html,www.premiumtimesng.com,False,False,2021-02-06,385664.0,MOR-2021-1-721-2,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""BBC Monitoring Middle East,2021-02-09,BBCM Middle East and North Africa Watchlist for 9 February"";""Agence France Presse,2021-02-11,Morocco PM denounces Polisario 'media war'"";""Agence France Presse,2021-02-09,W.Sahara rebels say 3 Moroccan troops killed in attack"";""Minisère des Armées,2021-04-09, Update on operations from April 2 to 8""",BBC Monitoring Middle East;Agence France Presse;Agence France Presse;Minisère des Armées,2021-02-09;2021-02-11;2021-02-09;2021-04-09,BBCM Middle East and North Africa Watchlist for 9 February;Morocco PM denounces Polisario 'media war';W.Sahara rebels say 3 Moroccan troops killed in attack; Update on operations from April 2 to 8,The Sahrawi People's Liberation Army,2.0,Akka town,"near the Moroccan town of Akka, close to the Algerian border

Ouarkziz",Souss-Massa region,Tata province,29.38914,-8.2549,POINT (-8.2549 29.38914),171704.0,Morocco,600.0,Africa,1.0,1.0,2021-02-08,2021-02-08 00:00:00.000,0.0,0.0,0.0,0.0,0.0,3.0,0.0,600.0,
970775866,,no_fetch,20210221,PRISON,,,,1822,4,-9.0,-7.20338983050847,25.0,-13.5,1,https://www.aps.dz/monde/117938-pan-african-club-condamne-les-intimidations-exercees-par-le-maroc-contre-les-defenseurs-des-droits-de-l-homme-sahraouis,www.aps.dz,False,False,2021-02-21,385685.0,MOR-2021-1-721-4.1,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""BBC Monitoring Middle East,2021-02-25,Pro-Polisario media report high Moroccan army casualties""",BBC Monitoring Middle East,2021-02-25,Pro-Polisario media report high Moroccan army casualties,A pro-Polisario Front media outlet,3.0,Assa-Zag province,Touizgui,Guelmim-Oued Noun region,Assa-Zag province,28.16667,-9.41667,POINT (-9.41667 28.16667),170262.0,Morocco,600.0,Africa,2.0,2.0,2021-02-21,2021-02-23 00:00:00.000,0.0,0.0,0.0,0.0,0.0,5.0,0.0,600.0,
983160961,"This post will mean little to most readers….but it does to me and since this is my blog I will write on…..
I have written about the plight of the people of Western Sahara….https://lobotero.com/2018/04/30/western-sahara-update/
My interests in Western Sahara is personal…..I was there in 1980s and fell in love with the desert and its people…..and ever since I have been watching the international tap-dance being done by the West to prevent the people from having their country back from Morocco.
According to a report from Axios, the Biden administration told Morroco that it would not reverse the Trump administration’s move to recognize Morrocan sovereignty over Western Sahara, which was Rabat’s reward for normalizing relations with Israel.
Sources told Axios that Secretary of State Antony Blinken conveyed the message to Moroccan Foreign Minister Nasser Bourita in a phone call on Friday. A State Department readout of the call did not mention Western Sahara but did say Blinken discussed Morroco’s relationship with Israel.
“The Secretary welcomed Morocco’s steps to improve relations with Israel and noted the Morocco-Israel relationship will bring long-term benefits for both countries,” the readout said.
The Trump administration recognized Moroccan sovereignty over Western Sahara in December 2020, making the US the first country to do so.
Morocco annexed Western Sahara after the Spanish withdrew from the region in 1975. Rabat then fought a war with the Polisario Front, a group that represents the indigenous Sahrawi people, to control the territory until a ceasefire was reached in 1991. Now there are fears that a new war is brewing. Last month, the Polisario Front said its police chief was killed in what could have been a Morrocan drone strike.
In 1976, the Polisario Front formed the Sahrawi Arab Democratic Republic (SADR), a de facto state in Western Sahara. The SADR is a member of the African Union and maintains diplomatic relations with about 40 UN member states. Currently, the SADR controls about 20 percent of Western Sahara, and Morocco controls the rest.
President Biden is following through on other Trump-era favors for Arab countries that took steps to normalize with Israel. Biden is going ahead with a massive $23 billion weapons package to the UAE that includes F-35 fighter jets, reaper drones, and missiles.
(antiwar.com)
Many of us writers are calling for a re-engagement internationally on the Western Sahara question and the plight of the people.
The long-dormant conflict between Morocco and the Polisario Front over the disputed Western Sahara territory is showing troubling signs of life. A Polisario blockade of a key artery in the UN-monitored buffer zone triggered a Moroccan military response, after which the Front called off a ceasefire and resumed attacks.
The last guy as president made a crappy deal on Western Sahara and Biden will leave the deal in place.
In the last move the Polisario of Western Sahara is demanded a seat in the UN….
The Polisario Western Sahara separatist group on Monday demanded a United Nations seat for the disputed territory and accused France and Spain of impeding a referendum on self-determination.
The status of Western Sahara, which the United Nations classifies as a “non-self-governing territory”, has for decades pitted Morocco against the separatist Polisario Front.
“The Sahrawi state claims its seat at the UN,” said Polisario foreign minister Ould Salek, on behalf the republic declared by the Polisario in 1976.
The republic, as a founding member of the African Union, “demands its rightful place” among world nations, he told a news conference in Algiers, allies of the Polisario.
It takes a special kind of hypocrite and spineless cowards to deny a people the right to self-determination.
The US is a prime kind of cowardice for it preaches democracy and never stands by the demands it makes….the right to self-determination is just a slogan that falls from American mouths.
New leadership is needed…and NOW!
I Read, I Write, You Know
“lego ergo scribo”
I remember that bitter war, and the mess the Spanish left behind when they pulled out of their former colony.
Best wishes, Pete.
You and I may be the only people that remember….chuq
Great post. I’ve long been a fan of little known, and geographic outliers.
Thanx…I was there as a researcher for a Spanish newspaper….chuq
Reblogged this on Ned Hamson's Second Line View of the News.
THanx my friend….chuq",success,20210404,MORROCAN,POLICE CHIEF,MAR,,190,4,-10.0,-2.62392900856793,25.0,-13.5,1,https://lobotero.com/2021/05/04/western-sahara-2021/,lobotero.com,True,False,2021-04-04,396479.0,MOR-2021-1-721-5,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,4.0,"""Agence France Presse,2021-04-07,Polisario says police chief killed in Western Sahara"";""Jeune Afrique,2021-04-09,[Exclusive] Morocco-Sahara: how (and why) the FAR neutralized the head of the Polisario gendarmerie"";""Agence France Presse,2021-04-11,Has Morocco carried out its first drone strike in Western Sahara?"";""Report of the Secretary General S/2021/843,2021-10-01,Situation concerning Western Sahara Report of the Secretary-General""",Agence France Presse;Jeune Afrique;Agence France Presse;Report of the Secretary General S/2021/843,2021-04-07;2021-04-09;2021-04-11;2021-10-01,Polisario says police chief killed in Western Sahara;[Exclusive] Morocco-Sahara: how (and why) the FAR neutralized the head of the Polisario gendarmerie;Has Morocco carried out its first drone strike in Western Sahara?;Situation concerning Western Sahara Report of the Secretary-General,POLISARIO's defence ministry; MINURSO (cannot confirm),2.0,Tifariti village,"Rouss Irni, in Tifariti, located in the north in Polisario-controlled territory",Laâyoune-Sakia al Hamra region,Es-Semara province,26.158757,-10.558116,POINT (-10.558116 26.158757),167379.0,Morocco,600.0,Africa,1.0,1.0,2021-04-06,2021-04-06 00:00:00.000,0.0,3.0,0.0,0.0,3.0,3.0,3.0,600.0,
1011864078,,no_fetch,20211030,CIVILIAN,MOROCCAN,,MAR,190,4,-10.0,1.34228187919463,25.0,-13.5,1,https://www.aps.dz:443/monde/129634-le-conseil-de-securite-appelle-a-la-reprise-des-negociations-front-polisario-maroc,www.aps.dz:443,False,False,2021-10-30,420096.0,MOR-2021-1-721-6,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,2.0,"""Reuters News,2021-11-03,Algerian presidency says three Algerians killed in Moroccan attack -state media"";""Agence France Presse,2021-11-03,Three Algerians killed in strike blamed on Morocco: state media""",Reuters News;Agence France Presse,2021-11-03;2021-11-03,Algerian presidency says three Algerians killed in Moroccan attack -state media;Three Algerians killed in strike blamed on Morocco: state media,The Algerian presidency,4.0,Laâyoune-Sakia al Hamra region,"on the border between Western Sahara and Mauritania

""Bir Lahlou"", on a highway through the part of the Western Sahara controlled by the Polisario Front",Laâyoune-Sakia al Hamra region,,27.8583,-12.20787,POINT (-12.20787 27.8583),169536.0,Morocco,600.0,Africa,1.0,1.0,2021-11-01,2021-11-01 00:00:00.000,0.0,0.0,3.0,0.0,3.0,3.0,3.0,600.0,
1013996898,"В СТИЛ ПАБЛО ЕСКОБАР: Наркокартел си направи зоологическа градина! Властите в Мексико откриха тигър, пантера и лъв Светът
СЛЕД ВИЗИТАТА В МОСКВА: Флотът на Страшния съд полетя над САЩ! Петте самолета, пригодени за ядрен апокалипсис, обиколиха страната Светът
ТРАГЕДИЯТА Е ОГРОМНА: Жертвите на наводнението в Непал са близо 100! 384 туристи, предимно чужденци, са изчезнали (ВИДЕО) Светът
ПБ обеща стабилност, опозицията - протести. Витанов: Страната ще се управлява по правила, а не по телефон (ОБЗОР) България
БРОЕНИ МЕСЕЦИ ПРЕДИ ЗИМАТА: България с по-малко газ в хранилищата от средното за ЕС! Някои от съседните ни държави са далеч по-подготвени България
ПРИЗНАНИЕ: Зеленски награди Надежда Нейнски с орден „Княгиня Олга“! Сред мотивите са подкрепата за суверенитета и териториалната цялост на Украйна
ЗАРАДИ ЗАБАВЯНЕ: България ще поиска неустойка за изтребителите F-16! САЩ отказаха да ни предоставят самолети втора употреба, Швеция не дава „Грипен“ България
ТРЪМП: Посещението на шефа на ЦРУ в Русия може да доведе до резултати! Визитата му е донякъде рутинна, обясни американският президент Светът
СЛЕД СМЪРТТА НА ДЕТЕ: Прокуратурата разследва чиновник заради лиценз на зъболекарски кабинет. Проверяват как се е осъществявал контролът върху разрешението за лечебна дейност България
ЗДРАВНИЯТ МИНИСТЪР КЪМ КУНЧЕВ: Чистка няма! Общата администрация – счетоводители, юристи, финансисти няма да са в такъв обем
ТРАГЕДИЯ: Откриха тялото на издирваното седемгодишно момченце в Созопол! Бащата влязъл във водата с две от децата си, докато обръщал внимание на едното - другото било повлечено от течението България
Пилотът Йовко Йоцев пред „Телеграф“: Проблемите с GPS сигнала са на всеки втори полет. Екипажите тренират как да реагират Общество
ЗАРАДИ ТЪРГОВСКАТА ВОЙНА С КАНАДА: Тоалетната хартия в САЩ поскъпва! Торонто отвръща на митата на Тръмп, налага тарифи на близо 900 продукта Светът
Кунчев след оставката: Невъзможно е да участвам в разрушаването на здравната система. Няма да наблюдавам безпристрастно разпада, каза той България
ДИМИТЪР СТОЯНОВ: Всички открити дронове не носят боеприпаси! Задължително трябва да се вземат мерки за безопасност, алармира военният министър (ВИДЕО)
Главният здравен инспектор доц. Ангел Кунчев подаде оставка. Той напуска заради пенсионна възраст и реформа Здраве
Бенямин Нетаняху: Никакво споразумение с тези диваци в Иран. САЩ няма да постигнат нищо с натиска си, заяви иранският президент Масуд Пезешкиан Светът
Стоян Колев обяви, че се връща у нас! Арестантът се връща. България ще тръгне напред, заяви ТикТокърът България
Хванаха мъж, бягал от затвора четири пъти. Последният път счупил решетките и се спуснал по чаршафи Светът
Парамедиците настояват за задължително обучение по спешна помощ в болниците за рехабилитация България
ГОРДОСТ: 10-годишно момче се превърна в герой на АМ „Тракия“. Малкият юнак смени гума, за да спаси своята баба (СНИМКА) България
НС одобри придобиването на 7 минни ловци от Нидерландия и Белгия. Първият акостира у нас още тази есен България
КАКВО СЕ СЛУЧВА? Трети дрон изплува на Черноморието ни! Това е поредният безпилотен летателен апарат в страната ни за броени часове (ВИДЕО) България
Френски съд призна рака на гърдата на стюардеса за професионално заболяване. Победата на Софи Лено отваря вратата за искове Светът
Песков: Шефът на ЦРУ се срещна с руските служби, не с Путин. Разговорите са проведени с разузнаването, потвърди говорителят на Кремъл Светът
Обмислят промяна във финансирането на училищата. На фокус ще са резултатите и напредъкът на учениците България
Еминем публикува трогателно писмо от Доли Партън. Рапърът скърби за отишлата си от този свят кънтри икона
Камион блъсна и уби жена на кръстовище във Варна. Тя е пресичала на зелен сигнал на светофарната уредба България
Седемгодишно дете изчезна във водите край Созопол! Водолази и дрон претърсват плаж Хармани край морския град България
Огромна вълна отнесе цели села в Непал! Наводнението унищожи къщи и инфраструктура, властите все още нямат точни данни за загиналите и пострадалите (ВИДЕО) Светът
ИЗВЪНРЕДНО: Дроновете изплували край Варна се оказаха ДВА! Военни и граничари блокираха ивицата (ВИДЕО + СНИМКИ)
Зеленски награди Илон Мъск с „Орден на свободата“. Въоръжените сили на Украйна използват Starlink Светът
Тома Биков: Това правителство е съставено от констататори. България изпуска възможност за промяна, споделя депутатът България
Инжекциите за отслабване: Революция или бомба със закъснител. Дали тези медикаменти са медицински пробив или крият опасности, които потребителите подценяват България
Автовоз блокира част от международния път София - Букурещ между Русе и Дунав мост. Трафикът е интензивен (ВИДЕО)
Три села в община Струмяни още са без вода след пороя. Военни помагат за разчистването на тоновете кална маса България
Маскирана банда преби непълнолетно момче. Агресивна хулигани нападнаха младеж в училищен двор България
Тийнейджър е намушкан след разпра с гайдар на алеята във Варна. Младежът е в болница след жестокото нападение с нож България
КРАЙ: Доналд Тръмп затвори вратите за имигранти в САЩ. Вашингтон спря глобално интервютата за визи заради обучение Светът
ДЕН ТРИ: Продължава мащабната акция за изчезналия мъж край Пещера. Спасителни екипи и кучета претърсват коритото на Стара река
Тройно по-малко джаджи от Китай. Експертът Жанет Найденова: Имаме вече малко по-честна конкуренция България
Луксозният живот на братята Тейт бил пълна фалшификация! Милионите на обвинените инфлуенсъри се оказаха сценичен реквизит Светът
Първи със западнонилска треска у нас! 63-годишен от Пловдив е с неврологично усложнение, бил в Италия и по нашето море Здраве
Откриха и извадиха дрона от морето край Царево. Безпилотният летателен апарат е бил изхвърлен от вълните край скалите в залив в района България
Шефът на ЦРУ посетил Москва за тайни преговори! Посещението на Джонатан Ратклиф идва на фона на забилите мирни преговори за Украйна Светът
Демерджиев: Заглушителят в „Драгалевци“ е бил под политическа протекция. Работил е повече от година, части от апаратурата са свалени преди акцията, заяви вътрешният министър България
Радостин Василев се кандидатира за президент. За негов кандидат за вицепрезидент е определен Красимир Манов България
Системата „бонус-малус“ променя цените на „Гражданската отговорност“. Застрахователите сами определят критериите за рисковите шофьори
ПРОБИВ: Учени откриха начин за възстановяване на увредено сърце със стволови клетки. Терапията помогна на пациентите да понасят по-добре физическата активност Здраве
ОКОНЧАТЕЛНО: Парламентът затегна примката около чиновниците с тест за почтеност! Държавните служители минават през строг тест и получават хоум офис България
СЛЕД КАТО СЕ СКАРА С КАНАДА: Тръмп иска да преименува езерото Онтарио. Не желае да има нищо общо със съседите си Светът
Фиркан грък отнесе глоба за яздене на кон! На ездача са му били отнети и девет точки от шофьорската книжка
„Гражданската“ и „Автокаското“ взеха главите на зам.-здравен министър и шефове на дирекции. Катя Ивкова поиска оставките им заради линейките България
ЗАРАДИ СЪБОРЕНО РОМСКО СЕЛИЩЕ: Европейският съд по правата на човека осъди България! Страната ни не е гарантирала правото на личен и семеен живот на ищците България
ТОВА НЕ СЕ ВИЖДА ВСЕКИ ДЕН: Самолет блъсна човек на летище! Машината го ударила, докато се движела назад Светът
Костадинов: Управляващите поставиха националната сигурност под сериозна заплаха. Американците дойдоха, когато поискаха, и си тръгнаха, когато поискаха, посочи лидерът на „Възраждане“
ПРЕДИ ВНЕЗАПНАТА СИ СМЪРТ: Собствениът на OnlyFans получил 700 млн. долара! Платформата отчете изключително силна финансова година Светски",success,20211112,MOROCCAN,ALGERIAN,MAR,DZA,190,4,-10.0,-3.03398058252427,25.0,-13.5,1,https://politika.bg/bg/a/view/dokyde-moje-da-stigne-naprejenieto-mejdu-aljir-i-maroko-96162,politika.bg,False,False,2021-11-12,423699.0,MOR-2021-1-721-7,2021.0,False,Clear,1.0,331.0,331.0,Morocco: Sahrawi Arab Democratic Republic (Western Sahara),721.0,721.0,Government of Morocco - POLISARIO,108.0,108.0,Government of Morocco,563.0,563.0,POLISARIO,1.0,"""Crisis Watch,2021-12-01,Western Sahara NOVEMBER 2021""",Crisis Watch,2021-12-01,Western Sahara NOVEMBER 2021,Polisario,2.0,Mijik village,"Miyek area, Polisario-controlled Western Sahara",Dakhla-Oued Ed-Dahab region,Oued Ed-Dahab province,23.446111,-12.826667,POINT (-12.826667 23.446111),163055.0,Morocco,600.0,Africa,2.0,2.0,2021-11-14,2021-11-15 00:00:00.000,0.0,0.0,0.0,0.0,0.0,11.0,0.0,600.0,
