globaleventid,extract,status,actor1name,actor2name,actor1countrycode,actor2countrycode,eventcode,quadclass,goldsteinscale,avgtone,actiongeo_lat,actiongeo_long,actiongeo_type,sourceurl,domain,has_casualty_mention,has_repression_mention,new_date
1271839216,"مجلس الأمن يصوت على دعم خطة الحكم الذاتي المغربية للصحراء الغربية، فما تاريخ النزاع فيها؟
صوت مجلس الأمن الدولي التابع للأمم المتحدة، الجمعة، على مشروع قرار ينص على أن تمتُّع الصحراء الغربية بحكم ذاتي حقيقي تحت سيادة المغرب “قد يشكل الحل الأكثر جدوى” للنزاع المستمر منذ 50 عاماً.
ويعتبر المغرب الصحراء أراضي تابعة له، ويخوض مواجهة مع جبهة البوليساريو المدعومة من الجزائر التي تسعى إلى إقامة دولة مستقلة.
ما هي تفاصيل الخطة؟
تنص خطة الحكم الذاتي، التي قدمها المغرب لأول مرة إلى الأمم المتحدة في 2007، على إنشاء سلطة تشريعية وتنفيذية وقضائية محلية للصحراء الغربية ينتخبها سكانها.
ووتضمن الخطة سيطرة الرباط على الشؤون الدفاعية والخارجية والدينية.
لكن جبهة البوليساريو تريد إجراء استفتاء مع وضع الاستقلال ضمن الخيارات.
ولم يتضح بعد ما إذا كان مشروع القرار الذي صاغته الولايات المتحدة، نال تأييد روسيا والصين اللتين تتمتعان بحق النقض (الفيتو).
ويحتاج مشروع القرار إلى تسعة أصوات مؤيدة على الأقل لتمريره مع عدم استخدام روسيا أو الصين أو الولايات المتحدة أو بريطانيا أو فرنسا لحق الاعتراض (الفيتو).
تدعم مسودة النص، المقترح المغربي للحكم الذاتي ليكون أساساً للمفاوضات بين الطرفين.
وقال دبلوماسيون إن الجزائر، العضو الحالي في مجلس الأمن الدولي لمدة عامين، تدفع باتجاه حذف هذه الصياغة.
وقالت جبهة البوليساريو إنها لن تشارك في المفاوضات على أساس قرار يدعم خطة الحكم الذاتي.
وقالت الجزائر إنها لن تصوت لصالح القرار إذا كان يدعم خطة الحكم الذاتي.
وينص مشروع القرار على تمديد تفويض قوة حفظ السلام التابعة للأمم المتحدة في الصحراء الغربية المعروفة باسم بعثة الأمم المتحدة للاستفتاء حول الصحراء الغربية (مينورسو) لمدة عام واحد، فيما كان نص سابق يمدد البعثة لستة أشهر فقط.
وستطلب المسودة المقرر أن يصوت عليها المجلس أيضاً من الأمين العام للأمم المتحدة أنطونيو غوتيريش “تقديم مراجعة استراتيجية بشأن التفويض المستقبلي للمينورسو مع مراعاة نتائج المفاوضات” في غضون ستة أشهر.
وينتهي التفويض الحالي لعملية حفظ السلام طويلة الأمد الجمعة.
ماذا نعرف عن نزاع الصحراء؟
تمتد الصحراء الغربية على مساحة 252 ألف كيلومتر على الساحل الشمالي الغربي للقارة. وهي منطقة ذات كثافة سكانية منخفضة إذ يبلغ تعداد سكانها 567 ألف نسمة وفقاً لإحصاءات الأمم المتحدة والبنك الدولي.
ويقول المغرب الذي يسيطر على ثمانين في المئة من أراضي الإقليم إن الصحراء الغربية جزء لا يتجزأ من أراضيه ولا يمانع في حصول الإقليم على حكم ذاتي على أن يظل تحت السيادة المغربية، فيما تصر جبهة البوليساريو بدعم من الجزائر المجاورة على استفتاء لتقرير المصير، كما ينص اتفاق وقف إطلاق النار الموقع عام 1991.
أطول نزاعات القارة
بدأ النزاع فعلياً عام 1975، عندما وقعت إسبانيا قبل جلائها من الصحراء الغربية، اتفاقية مدريد مع كل من المغرب وموريتانيا، والتي اقتسم بموجبها البلدان الجاران الصحراء، لكن الصحراويين المسلحين الذين أسسوا جبهة البوليساريو، رفضوا الاتفاقية وواصلوا مطالبتهم بالانفصال. وصعدت الجبهة من وتيرة عملياتها وقامت بالتحريض على المظاهرات المطالبة بالاستقلال، بينما اتجه المغرب وموريتانيا إلى محكمة العدل الدولية.وفي 16 أكتوبر/تشرين الأول 1975 أعلن المغرب تنظيمه “المسيرة الخضراء” باتجاه منطقة الصحراء. وفي يناير/كانون الثاني 1976 أُعلن عن قيام “الجمهورية العربية الصحراوية الديمقراطية” بدعم من الجزائر.
وبدأ المغرب مطلع ثمانينيات القرن الماضي ببناء جدار رملي حول مدن السمارة والعيون وبوجدور لعزل المناطق الصحراوية الغنية بالفوسفات والمدن الصحراوية الأساسية، وجعل هذا الجدار أهم الأراضي الصحراوية في مأمن من هجمات مسلحي البوليساريو.
وتعزز موقف المغرب بتخلي ليبيا منذ 1984 عن دعم البوليساريو وانشغال الجزائر بأزمتها الداخلية.
وتعتبر أزمة الصحراء الغربية واحدة من أطول الصراعات السياسية والإنسانية في العالم.، إذ لجأ خلال هذه الحرب الكثير من الصحراويين إلى الجزائر حيث يقيمون في مخيمات منذ عقود.
ويتباين تقدير عددهم حيث ينسب موقع المفوضية العليا لشؤون اللاجئين للحكومة الجزائرية القول إنه يوجد 165 ألف لاجئ صحراوي في المخيمات الخمس الموجودة قرب تندوف في حين تشير بعض وكالات الأمم المتحدة إلى أن العدد يتراوح بين 90 و125 ألف لاجئ.
وتشير وكالات الأمم المتحدة إلى أن هؤلاء اللاجئين يعيشون في ظل ظروف صعبة.
وقد تمكنت الأمم المتحدة من فرض وقف لإطلاق النار بين المغرب وجبهة البوليساريو عام 1991 دون التوصل إلى تسوية نهائية للنزاع حتى الآن.
وتمت إقامة منطقة عازلة بطول المنطقة المتنازع عليها، لتفصل بين الجزء الخاضع للإدارة المغربية والجزء الذي تسيطر عليه الجبهة. وتضطلع قوات حفظ السلام الأممية بتأمين المنطقة.
وتنعم الصحراء الغربية بمناطق غنية للصيد واحتياطيات الفوسفات، كما يُعتقد أنها موطن لمخزونات نفطية بحرية غير مستغلة.
وتحظى الجمهورية العربية الصحراوية الديمقراطية التي أعلنت جبهة البوليساريو عن قيامها عام 1976 باعتراف حكومات عدة، كما أنها عضو في الاتحاد الأفريقي.
جبهة البوليساريو
تأسست الجبهة في 20 مايو/ أيار 1973 بهدف إقامة دولة مستقلة في الصحراء الغربية.
ويشير اسم بوليساريو اختصاراً إلى الأحرف الأولى لـ” الجبهة الشعبية لتحرير الساقية الحمراء ووادي الذهب” باللغة الإسبانية.
وبدأ النشاط العسكري للبوليساريو أثناء الاستعمار الإسباني للمنطقة وقد تلقت مساعدات من ليبيا والجزائر.
ثم خاضت نزاعا مسلحا، مع كل من المغرب وموريتانيا، بشأن استقلال الإقليم، لكن موريتانيا قامت من جانبها بالانسحاب من جنوب الصحراء الغربية.
وأعلنت ما بين 1975 و1976 تأسيس “الجمهورية العربية الصحراوية الديمقراطية”، وشكلت حكومة في منطقة تندوف بأقصى الجنوب الجزائري.
وتولى رئاسة الجبهة مصطفى سيد الوالي الرقيبي لمدة ثلاث سنوات منذ تأسيسها عام 1973 حتى مقتله في 9 يونيو/ حزيران 1976 خلال هجوم على العاصمة الموريتانية نواكشوط، فخلفه محمد عبد العزيز أمينا عاما للجبهة ورئيساً لمجلس قيادة الثورة من أغسطس/ آب 1976 حتى وفاته في مايو/أيار عام 2016 ليتولى القيادة إبراهيم غالي.
تجدد التصعيد
تجدد التوتر بين الجانبين بعدما شنت قوات مغربية عملية عسكرية في منطقة الكركرات جنوبي الصحراء الغربية تهدف لوضع حد لما وصفته بـ” استفزازات” مسلحي جبهة البوليساريو الذين قطعوا الطريق المؤدي إلى منطقة الكركرات، وهي بوابة إلى موريتانيا المجاورة، منذ 21 أكتوبر/تشرين الأول2020.
بينما أعلنت الجبهة في المقابل إنهاء التزامها بوقف إطلاق النار مشيرة إلى أن القوات الصحراوية في حالة دفاع عن النفس.
وأصدر زعيم الجبهة إبراهيم غالي، مرسوما يقضي بإنهاء الالتزام باتفاق وقف إطلاق النار الموقع عام 1991 مع المغرب، وهوما أنذر بتهميد الطريق نحو مواجهة عسكرية بين الجانبين في الصحراء الغربية المتنازع عليها.
وقال غالي في بيان نقلته وكالة الأنباء الصحراوية التابعة للبوليساريو إن هذا يأتي ردا على “انتهاك المغرب لوقف إطلاق النار ومهاجمة المتظاهرين المدنيين أمام المنطقة العازلة”.
وكان محتجون صحراويون قد أوفقوا حركة التنقل عبر الكركرات التي تربط بين المغرب وموريتانيا.
محطات بارزة في تاريخ الصراع
1884: بدء الاستعمار الإسباني للصحراء الغربية التي كانت تسكنها قبائل البربر.
1934: الصحراء الغربية تصبح إقليماً إسبانياً يحمل اسم الصحراء الإسبانية.
1957: المغرب حديث الاستقلال يؤكد أحقيته بالصحراء الغربية.
1965: الأمم المتحدة تطالب إسبانيا بإنهاء احتلالها للصحراء الغربية.
1973: تأسيس جبهة البوليساريو.
1975: العاهل المغربي الملك الحسن الثاني يرفض قرار محكمة العدل الدولية في لاهاي الخاص بحق الشعب الصحراوي في تقرير المصير وينظم ما عرف بـ” المسيرة الخضراء” التي دعا فيها 350 ألف مغربي للخروج من أجل السيطرة على الصحراء الغربية.
1975: انسحاب إسبانيا من الصحراء الغربية.
1975: اندلاع حرب عصابات بين جبهة البوليساريو والقوات المغربية استمرت 16 عاما.
1975-1976: المغرب يضم ثلثي الصحراء الغربية بعد انسحاب إسبانيا. وجبهة البوليساريو تعلن الجمهورية العربية الصحراوية الديمقراطية، وحكومتها في المنفى في الجزائر. والآف من اللاجئين الصحراويين يفرون إلى غرب الجزائر ليقيموا مخيمات قرب بلدة تندوف.
1979: موريتانيا تنسحب من الصحراء الغربية، والمغرب يضم حصتها من المنطقة.
1991: وقف لإطلاق النار بوساطة الأمم المتحدة، ومنذ ذلك الحين فشلت عدة جولات للمحادثات برعاية أممية في التوصل لتسوية دائمة للصراع.
2016: وفاة محمد عبد العزيز الأمين العام لجبهة البوليساريو ورئيس الجمهورية الصحراوية وتولي إبراهيم غالي القيادة خلفاً له.
2016: منطقة الكركرات تشهد توتراً بين جبهة البوليساريو والمغرب، والبعثة الأممية لتنظيم الاستفتاء بالصحراء الغربية (مينورسو) تتدخل لمنع المواجهات، والطرفان يسحبان قواتهما بعد دعوة الأمين العام للأمم المتحدة أنطونيو غوتيريش.
أكتوبر 2020: ناشطون صحراويون يغلقون المعبر الحدودي الوحيد الذي افتتحه المغرب عام 2002 لإيصال منتجاته إلى غرب أفريقيا عبر الأراضي الموريتانية.
نوفمبر 2020: المغرب يعلن إقامة حزام أمني لتأمين تنقل الأشخاص ونقل السلع عبر معبر الكركرات الحدودي، وجبهة البوليساريو تعلن انتهاء وقف إطلاق النار الذي جرى التوصل إليه قبل ما يقرب من 30 عاما.
2022: إسبانيا تعلن بأن مبادرة الحكم الذاتي التي تقدم بها المغرب سنة 2007، هي بمثابة الأساس الأكثر جدية وواقعية ومصداقية من أجل تسوية الخلاف.
2023: إسرائيل تعترف بسيادة المغرب على الصحراء الغربية وتقول إنها تدرس افتتاح قنصلية لها بمدينة الداخلة تكريسا لهذا القرار.
🛈 تنويه: موقع ""سيدر نيوز"" غير مسؤول عن هذا الخبر شكلاً أو مضموناً، وهو يعبّر فقط عن وجهة نظر مصدره أو كاتبه.",success,GOVERNOR,,,,190,4,-10.0,-3.31599479843953,26.1147,-14.3892,4,https://cedarnews.net/bbc/%D9%85%D8%AC%D9%84%D8%B3-%D8%A7%D9%84%D8%A3%D9%85%D9%86-%D9%8A%D8%B5%D9%88%D8%AA-%D8%B9%D9%84%D9%89-%D8%AF%D8%B9%D9%85-%D8%AE%D8%B7%D8%A9-%D8%A7%D9%84%D8%AD%D9%83%D9%85-%D8%A7%D9%84%D8%B0%D8%A7%D8%AA/886709/,cedarnews.net,True,False,2025-10-31
1241755259,"Rabat — Amid growing calls to label it a terrorist group, the Polisario Front is explicitly resorting to more terrorist tactics, not only against Morocco and its southern provinces but also foreign businesses that are operating or seeking a presence in the region.
Members of the Polisario leadership, including Mustapha Sidi Ali El Bachir, conveyed the separatist group’s terrorist threats, noting that foreign investors and tourists visiting southern provinces are “in great danger.”
The Polisario member appeared in a threatening video on May 1 published on YouTube, noting that the separatist group is reiterating and confirming that “in line with Polisario’s statement from November 13, 2020, announcing the return to war, any foreign investor or tourist in the Sahara is putting their life at risk.”
He also threatened those living in Morocco’s southern provinces not to work with foreigners.
“Let the Sahrawi stay away from foreigners and not come telling us they’re civilians or innocent. This is not a tourism context, but a wartime context,” he said.
This is not the first time Polisario members have made similar heinous remarks targeting Morocco’s territorial integrity and stability.
In 2022, Polisario member Mohamed Ouali Akeik made similar remarks, noting that Moroccan cities of Laayoune and Dakhla are “legitimate” targets for the separatist front.
He made his statements in an interview with Spanish news outlet La Razon, in which the Polisario member claimed that the “war with Morocco will extend to southern provinces with the aim of striking Moroccan targets.”
In November 2020, the separatist group declared war against Morocco, in defiance of repeated UN calls for de-escalation and restraint to salvage the UN Security Council-led political process.
The war claims followed Morocco’s peaceful intervention on November 13, 2020, to halt Polisario’s blockade in Guerguerat near the Mauritanian Moroccan border.
The blockade disrupted civil and commercial traffic for three weeks, causing a shortage of fruits and vegetable exports to several African countries.
After the Polisario declared their own reality of a war with Morocco, several media outlets, especially Algeria’s regime-affiliated media, quickly picked up to frame it as a “real war.”
Notably, this is not the first time Morocco has received terrorist threats from the Polisario Front and its main backer.
The threats date back years and years, including in November of 2021, when former Algerian military intelligence officer Mokkhtar Said Mediouni publicly called on the separatist group to attack Morocco’s urban centers to undermine the country’s security.
“Sahrawis, die and sacrifice yourself as martyrs for your country. Take the war from the ‘occupied’ land to Moroccan territory,” he said.
He publicly called on Polisario operatives to attack “not in Western Sahara, I mean take it to Moroccan territory… I’m talking about Casablanca, Marrakech.”
The threats were not limited to only words but terrorist acts that the Polisario Front launched against Morocco’s southern provinces on multiple occasions.
Last year, the Polisario targeted a ceremony celebrating the 49th anniversary of the Green March in Mahbes on November 9, stirring uproar and frustration about the separatist group’s ongoing hostilities and terror attacks targeting civilians.
A year earlier, the separatist group also launched a terror attack in Es-Semara in southern Morocco, killing one and injuring three others.
The terrorist attacks led to growing calls from members of the international community, who are calling for the designation of the Polisario Front as a terrorist group.
In April, Republican Congressman Joe Wilson announced that he would introduce legislation to designate the Polisario Front as a terrorist entity.
“I will introduce legislation to designate the Polisario as terrorists,” Wilson said, echoing similar demands from politicians from different countries, including the UK and France.",success,SEPARATIST,,,,190,4,-10.0,-8.78048780487802,26.6792,-11.6781,4,https://www.moroccoworldnews.com/2025/05/196685/polisario-uses-terrorism-threats-to-deter-foreign-investment-in-moroccos-southern-provinces/,www.moroccoworldnews.com,False,False,2025-05-04
1241755261,"Rabat — Amid growing calls to label it a terrorist group, the Polisario Front is explicitly resorting to more terrorist tactics, not only against Morocco and its southern provinces but also foreign businesses that are operating or seeking a presence in the region.
Members of the Polisario leadership, including Mustapha Sidi Ali El Bachir, conveyed the separatist group’s terrorist threats, noting that foreign investors and tourists visiting southern provinces are “in great danger.”
The Polisario member appeared in a threatening video on May 1 published on YouTube, noting that the separatist group is reiterating and confirming that “in line with Polisario’s statement from November 13, 2020, announcing the return to war, any foreign investor or tourist in the Sahara is putting their life at risk.”
He also threatened those living in Morocco’s southern provinces not to work with foreigners.
“Let the Sahrawi stay away from foreigners and not come telling us they’re civilians or innocent. This is not a tourism context, but a wartime context,” he said.
This is not the first time Polisario members have made similar heinous remarks targeting Morocco’s territorial integrity and stability.
In 2022, Polisario member Mohamed Ouali Akeik made similar remarks, noting that Moroccan cities of Laayoune and Dakhla are “legitimate” targets for the separatist front.
He made his statements in an interview with Spanish news outlet La Razon, in which the Polisario member claimed that the “war with Morocco will extend to southern provinces with the aim of striking Moroccan targets.”
In November 2020, the separatist group declared war against Morocco, in defiance of repeated UN calls for de-escalation and restraint to salvage the UN Security Council-led political process.
The war claims followed Morocco’s peaceful intervention on November 13, 2020, to halt Polisario’s blockade in Guerguerat near the Mauritanian Moroccan border.
The blockade disrupted civil and commercial traffic for three weeks, causing a shortage of fruits and vegetable exports to several African countries.
After the Polisario declared their own reality of a war with Morocco, several media outlets, especially Algeria’s regime-affiliated media, quickly picked up to frame it as a “real war.”
Notably, this is not the first time Morocco has received terrorist threats from the Polisario Front and its main backer.
The threats date back years and years, including in November of 2021, when former Algerian military intelligence officer Mokkhtar Said Mediouni publicly called on the separatist group to attack Morocco’s urban centers to undermine the country’s security.
“Sahrawis, die and sacrifice yourself as martyrs for your country. Take the war from the ‘occupied’ land to Moroccan territory,” he said.
He publicly called on Polisario operatives to attack “not in Western Sahara, I mean take it to Moroccan territory… I’m talking about Casablanca, Marrakech.”
The threats were not limited to only words but terrorist acts that the Polisario Front launched against Morocco’s southern provinces on multiple occasions.
Last year, the Polisario targeted a ceremony celebrating the 49th anniversary of the Green March in Mahbes on November 9, stirring uproar and frustration about the separatist group’s ongoing hostilities and terror attacks targeting civilians.
A year earlier, the separatist group also launched a terror attack in Es-Semara in southern Morocco, killing one and injuring three others.
The terrorist attacks led to growing calls from members of the international community, who are calling for the designation of the Polisario Front as a terrorist group.
In April, Republican Congressman Joe Wilson announced that he would introduce legislation to designate the Polisario Front as a terrorist entity.
“I will introduce legislation to designate the Polisario as terrorists,” Wilson said, echoing similar demands from politicians from different countries, including the UK and France.",success,SEPARATIST,MOROCCO,,MAR,190,4,-10.0,-8.78048780487802,26.6792,-11.6781,4,https://www.moroccoworldnews.com/2025/05/196685/polisario-uses-terrorism-threats-to-deter-foreign-investment-in-moroccos-southern-provinces/,www.moroccoworldnews.com,False,False,2025-05-04
1241755260,"Rabat — Amid growing calls to label it a terrorist group, the Polisario Front is explicitly resorting to more terrorist tactics, not only against Morocco and its southern provinces but also foreign businesses that are operating or seeking a presence in the region.
Members of the Polisario leadership, including Mustapha Sidi Ali El Bachir, conveyed the separatist group’s terrorist threats, noting that foreign investors and tourists visiting southern provinces are “in great danger.”
The Polisario member appeared in a threatening video on May 1 published on YouTube, noting that the separatist group is reiterating and confirming that “in line with Polisario’s statement from November 13, 2020, announcing the return to war, any foreign investor or tourist in the Sahara is putting their life at risk.”
He also threatened those living in Morocco’s southern provinces not to work with foreigners.
“Let the Sahrawi stay away from foreigners and not come telling us they’re civilians or innocent. This is not a tourism context, but a wartime context,” he said.
This is not the first time Polisario members have made similar heinous remarks targeting Morocco’s territorial integrity and stability.
In 2022, Polisario member Mohamed Ouali Akeik made similar remarks, noting that Moroccan cities of Laayoune and Dakhla are “legitimate” targets for the separatist front.
He made his statements in an interview with Spanish news outlet La Razon, in which the Polisario member claimed that the “war with Morocco will extend to southern provinces with the aim of striking Moroccan targets.”
In November 2020, the separatist group declared war against Morocco, in defiance of repeated UN calls for de-escalation and restraint to salvage the UN Security Council-led political process.
The war claims followed Morocco’s peaceful intervention on November 13, 2020, to halt Polisario’s blockade in Guerguerat near the Mauritanian Moroccan border.
The blockade disrupted civil and commercial traffic for three weeks, causing a shortage of fruits and vegetable exports to several African countries.
After the Polisario declared their own reality of a war with Morocco, several media outlets, especially Algeria’s regime-affiliated media, quickly picked up to frame it as a “real war.”
Notably, this is not the first time Morocco has received terrorist threats from the Polisario Front and its main backer.
The threats date back years and years, including in November of 2021, when former Algerian military intelligence officer Mokkhtar Said Mediouni publicly called on the separatist group to attack Morocco’s urban centers to undermine the country’s security.
“Sahrawis, die and sacrifice yourself as martyrs for your country. Take the war from the ‘occupied’ land to Moroccan territory,” he said.
He publicly called on Polisario operatives to attack “not in Western Sahara, I mean take it to Moroccan territory… I’m talking about Casablanca, Marrakech.”
The threats were not limited to only words but terrorist acts that the Polisario Front launched against Morocco’s southern provinces on multiple occasions.
Last year, the Polisario targeted a ceremony celebrating the 49th anniversary of the Green March in Mahbes on November 9, stirring uproar and frustration about the separatist group’s ongoing hostilities and terror attacks targeting civilians.
A year earlier, the separatist group also launched a terror attack in Es-Semara in southern Morocco, killing one and injuring three others.
The terrorist attacks led to growing calls from members of the international community, who are calling for the designation of the Polisario Front as a terrorist group.
In April, Republican Congressman Joe Wilson announced that he would introduce legislation to designate the Polisario Front as a terrorist entity.
“I will introduce legislation to designate the Polisario as terrorists,” Wilson said, echoing similar demands from politicians from different countries, including the UK and France.",success,SEPARATIST,WESTERN SAHARA,,MAR,190,4,-10.0,-8.78048780487802,26.6792,-11.6781,4,https://www.moroccoworldnews.com/2025/05/196685/polisario-uses-terrorism-threats-to-deter-foreign-investment-in-moroccos-southern-provinces/,www.moroccoworldnews.com,False,False,2025-05-04
1071358072,"Douze ans après l’arrestation de 25 militants sahraouis par la police marocaine dans un campement du Sahara occidental, six d’entre eux ont porté plainte, le 8 novembre, contre Rabat pour faits de tortures auprès du Comité contre la torture (CAT) de l’ONU, à Genève.
Cet article est réservé aux abonnés
            
                    Vous souhaitez lire la suite ? Abonnez-vous sans engagement à notre offre numérique
                
                Je m'abonne
                Déjà abonné ? Je me connecte",success,WESTERN SAHARA,MOROCCO,MAR,MAR,1822,4,-9.0,-10.3846153846154,27.135,-13.1625,4,https://www.la-croix.com/Monde/Torture-prisonniers-sahraouis-portent-plainte-contre-Maroc-devant-lONU-2022-11-09-1201241497,www.la-croix.com,False,True,2022-11-09
1275306959,,no_extract,WESTERN SAHARA,,MAR,,194,4,-10.0,-2.43190661478599,27.4143,-9.04784,4,https://mg.co.za/thought-leader/opinion/2025-11-21-unsc-resolution-a-betrayal-of-western-sahara/,mg.co.za,False,False,2025-11-20
1065206195,,no_fetch,MAURITANIA,WESTERN SAHARA,MRT,MAR,190,4,-10.0,0.13698630136987,21.2167,-17.0167,4,https://atalayar.com/en/content/morocco-and-mauritania-reinforce-their-exchange-information-and-intelligence,atalayar.com,False,False,2022-09-28
1128749003,"ثمن السفير الصحراوي، ممثل جبهة البوليساريو بالأمم المتحدة والمنسق مع بعثة الأمم المتحدة لتنظيم استفتاء تقرير المصير في الصحراء الغربية (المينورسو)، السيد سيدي محمد عمار، ما تضمنته كلمة رئيس الجمهورية، السيد عبد المجيد تبون، أمام الدورة العادية ال 78 للجمعية لعامة للأمم المتحدة، والتي مثلت تشخيصا شاملا للوضع الدولي الراهن وما يواجهه العالم من تحديات.
وقال الدبلوماسي الصحراوي في تصريح ل/وأج، ""لقد تابعنا باهتمام كبير كلمة رئيس الجمهورية الجزائرية الشقيقة، السيد عبد المجيد تبون، أمام أشغال الدورة ال 78 للجمعية العام للأمم المتحدة والتي مثلت تشخيصا وتحليلا شاملا للوضع الدولي الراهن وما يوجهه العالم من تحديات متعددة الأبعاد"".
وأضاف السيد سيدي عمار أن ""هذه التحديات تضع الهيئات والمؤسسات الدولية على المحك وتوجب إعادة النظر بعمق في دور الأمم المتحدة والسعي لمعالجة مكامن الخلل في النظام الدولي الحالي بروح المسؤولية في سبيل إعلاء القيم والمبادئ التي قامت من أجلها الأمم المتحدة"".
وفي هذا الإطار، يقول المنسق مع بعثة ""المينورسو""، فان الرئيس تبون قد أكد على أن نضال الجزائر الشقيقة من أجل إصلاح النظام الدولي متعدد الأطراف لم يكن وليد اليوم، بل أن الجزائر ناضلت منذ حوالي خمسين سنة من منبر الأمم المتحدة من أجل إصلاح مكامن الخلل في النظام الدولي الحالي مع دعوتها إلى نظام دولي جديد تكون فيه المساواة بين الدول.
وفي هذا السياق، ""أكد رئيس الجمهورية الجزائرية على ضرورة الدفع بعجلة المفاوضات الدولية بشأن إصلاح مجلس الأمن وفق منهج متكامل وشامل في سبيل التوصل إلى توافق بشأن إصلاح حقيقي يضمن تمثيلا أكثر شفافية""، كما قال الدبلوماسي الصحراوي.
كما لفت السفير الصحراوي الى أن تشديد السيد تبون في كلمته على ضرورة التعايش والتضامن والتعاون والمساواة بين الأمم كأسس لنظام دولي يمكن من تكريس السلم والامن الدوليين والتنمية المستدامة في عالم متعدد الأقطاب.
وتوقف الدبلوماسي الصحراوي عند تأكيد الرئيس تبون وعي الجزائر بالمسؤولية الملقاة على عاتقها وهي تتأهب لأخذ معقدها غير الدائم في مجلس الأمن الدولي في بداية العام المقبل، مذكرا بتأكيد الرئيس تبون في خطابه على أن الجزائر ستنضم إلى مجلس الأمن حاملة لآمال شعوب القارة الإفريقية والمنطقة العربية وداعية إلى اعتماد مقاربة ترتكز على الحلول النهائية للأزمات من خلال معالجة أسبابها الجذرية.
كما لفت السيد محمد عمار الى تأكيد الرئيس تبون على أن الجزائر تعي ثمن انتزاع الحرية و لن تتخلى عن مساندة القضايا العادلة وهي ما اعتبرها تلخيص لموقف الجزائر التاريخي والثابت في مساندة ودعم الشعوب المضطهدة التي تكافح من أجل التحرر وعلى رأسها القضيتين الفلسطينية والصحراوية.
وبخصوص قضية الصحراء الغربية، فقد أكد الرئيس تبون، يضيف الدبلوماسي الصحراوي، تطلع الجزائر إلى الوصول لتصفية نهائية لظاهرة الاستعمار مع آخر مستعمرة إفريقية، حيث لا يزال شعب بأكمله في الصحراء الغربية محروما من حقه الأساسي في تقرير المصير عبر استفتاء حر ونزيه يتوافق مع خطة التسوية الأممية-الإفريقية التي إعتمدها مجلس الأمن سنة 1991 ووافق عليها الطرفان والتي تظل تنتظر التطبيق.
وأضاف أنه أمام المحاولات الهادفة إلى خلق شرعية من لا شرعية، تقع على الأمم المتحدة مسؤولية صون مصداقية قراراتها، مع واجب الإدراك الجماعي بأن دعم التنفيذ الكامل لقراراتها هو حفظ لهيبة هذه المنظمة.
							
أكتب تعليقك",success,ALGERIA,UNITED NATIONS,DZA,,190,4,-10.0,1.92307692307693,25.0,-13.5,1,https://www.eldjoumhouria.dz/article/15493/,www.eldjoumhouria.dz,False,False,2023-09-23
